,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Temp_celsius,Weather,Wind_kmph,Humidity_percent,Laundry_count,Day,Hour
137,23/10/2015,19:47:39,0,0,2,30.0,0,1,0,9,0,4,1,0,0,1,3,0,0,25.0,5.0,15.0,2.956082645,101.7154615,2.0,30.0,2,7.0,75.0,1,0,19
138,23/10/2015,19:55:14,0,1,1,48.0,0,1,0,1,0,10,1,0,0,1,0,2,0,19.0,4.0,13.0,2.949987021,101.6541451,1.0,30.0,2,7.0,75.0,1,0,19
139,23/10/2015,20:08:58,0,0,1,34.0,0,1,0,9,0,10,1,5,0,1,2,0,0,15.0,0.0,11.0,2.963425135,101.741978,2.0,28.0,0,7.0,84.0,3,0,20
140,23/10/2015,20:39:42,1,1,2,53.0,0,1,0,2,0,9,1,8,0,1,3,2,0,36.0,4.0,12.0,2.940328973,101.7055251,2.0,28.0,0,7.0,84.0,3,0,20
141,23/10/2015,21:18:54,1,0,2,39.0,0,4,0,1,0,0,1,0,0,1,0,2,0,11.0,1.0,20.0,2.938166689,101.6621167,2.0,27.0,0,4.0,89.0,4,0,21
142,23/10/2015,21:51:00,3,0,1,53.0,1,2,0,8,0,2,0,0,0,1,1,0,0,54.0,3.0,18.0,2.923160209,101.6656603,2.0,27.0,0,4.0,89.0,3,0,21
143,23/10/2015,22:31:34,2,0,0,40.0,1,4,0,8,0,8,1,0,0,1,1,3,0,53.0,1.0,18.0,2.916494544,101.7354934,3.0,27.0,0,4.0,89.0,0,0,22
144,23/10/2015,22:58:27,0,0,2,42.0,0,1,0,1,0,2,1,6,0,1,2,2,1,19.0,1.0,17.0,2.963186713,101.6832483,3.0,27.0,0,4.0,89.0,1,0,22
145,23/10/2015,23:38:01,3,0,0,53.0,0,1,0,9,0,2,1,0,0,1,0,0,0,43.0,5.0,14.0,2.928833077,101.7399022,1.0,27.0,0,0.0,94.0,1,0,23
146,24/10/2015,0:18:48,0,1,0,36.0,0,1,0,9,0,10,1,0,1,1,0,2,1,58.0,3.0,19.0,2.918699478,101.6941536,1.0,27.0,0,2.0,94.0,2,2,0
147,24/10/2015,0:38:01,3,0,2,28.0,1,0,0,9,0,9,1,8,0,1,0,2,0,17.0,3.0,21.0,2.906957309,101.6511576,3.0,27.0,0,2.0,94.0,1,2,0
148,24/10/2015,1:31:38,3,1,0,53.0,0,1,0,8,0,10,1,0,0,1,0,0,1,26.0,2.0,8.0,2.945394523,101.7070453,3.0,27.0,0,0.0,94.0,1,2,1
149,24/10/2015,6:44:22,3,1,2,42.0,0,1,0,9,0,11,1,0,0,1,1,0,1,22.0,5.0,8.0,2.943783594,101.731658,2.0,26.0,0,0.0,94.0,1,2,6
150,24/10/2015,6:56:49,0,0,1,39.0,0,1,0,8,0,10,1,0,0,1,3,2,0,28.0,4.0,15.0,2.972629888,101.7191107,2.0,26.0,0,0.0,94.0,2,2,6
151,24/10/2015,8:51:44,3,1,0,40.0,0,1,0,9,0,10,0,6,0,1,1,3,0,51.0,4.0,14.0,2.935676597,101.7274257,1.0,27.0,0,0.0,89.0,1,2,8
152,24/10/2015,9:07:33,2,0,2,41.0,0,1,0,3,0,10,1,8,0,1,3,2,0,48.0,0.0,11.0,2.911565983,101.7095475,3.0,28.0,0,6.0,79.0,0,2,9
153,24/10/2015,9:22:05,3,0,1,50.0,0,1,0,8,0,3,0,6,0,0,0,0,0,36.0,0.0,13.0,2.93940093,101.6495988,2.0,28.0,0,6.0,79.0,1,2,9
154,24/10/2015,9:23:10,3,0,1,48.0,0,1,0,9,0,9,0,0,0,1,3,2,0,57.0,3.0,10.0,2.971197986,101.6686288,3.0,28.0,0,6.0,79.0,8,2,9
155,24/10/2015,9:23:10,3,0,2,42.0,0,1,0,8,0,4,0,12,0,1,3,1,0,19.0,3.0,20.0,2.946191658,101.7327251,2.0,28.0,0,6.0,79.0,2,2,9
156,24/10/2015,9:24:29,3,1,1,51.0,0,1,1,9,0,2,1,0,0,1,3,3,0,45.0,0.0,11.0,2.938586136,101.6421316,2.0,28.0,0,6.0,79.0,3,2,9
157,24/10/2015,10:30:48,0,0,2,54.0,0,1,0,8,0,10,1,6,1,1,3,2,0,11.0,5.0,7.0,2.96041273,101.6703822,2.0,30.0,0,6.0,75.0,2,2,10
158,24/10/2015,10:30:48,3,1,2,50.0,1,2,0,0,0,0,1,2,0,1,1,3,0,21.0,5.0,13.0,2.971906764,101.7333458,1.0,30.0,0,6.0,75.0,3,2,10
159,24/10/2015,10:47:32,3,0,0,44.0,0,1,0,1,0,10,0,0,0,1,2,1,0,39.0,5.0,19.0,2.962840565,101.6707429,2.0,30.0,0,6.0,75.0,3,2,10
160,24/10/2015,10:59:09,3,0,0,53.0,0,1,0,1,0,2,1,0,0,1,1,2,0,36.0,0.0,12.0,2.95610342,101.7455091,1.0,30.0,0,6.0,75.0,4,2,10
161,24/10/2015,11:12:18,3,0,1,45.0,1,4,0,8,0,0,1,12,0,1,1,0,0,36.0,0.0,19.0,2.939959365,101.6843272,2.0,31.0,0,6.0,66.0,2,2,11
162,24/10/2015,11:32:11,3,1,0,41.0,1,4,0,1,0,6,1,8,1,1,3,3,0,59.0,1.0,15.0,2.904171206,101.7115568,1.0,31.0,0,6.0,66.0,0,2,11
163,24/10/2015,11:34:26,2,0,1,37.0,0,1,0,8,0,5,1,6,1,1,3,0,0,36.0,5.0,18.0,2.963192269,101.6578329,3.0,31.0,0,6.0,66.0,2,2,11
164,24/10/2015,12:00:51,2,0,1,35.0,0,1,0,0,0,2,1,0,0,1,0,0,0,36.0,4.0,7.0,2.925180031,101.6878806,2.0,26.0,0,2.0,94.0,2,2,12
165,24/10/2015,12:14:54,0,1,2,53.0,0,0,0,1,0,0,1,8,0,0,3,0,1,17.0,3.0,10.0,2.908187096,101.6391063,2.0,26.0,0,2.0,94.0,1,2,12
166,24/10/2015,12:37:44,0,1,1,53.0,0,1,1,9,0,9,1,6,1,1,3,3,0,29.0,0.0,10.0,2.932600311,101.6594659,1.0,26.0,0,2.0,94.0,3,2,12
167,24/10/2015,13:05:01,0,1,1,51.0,0,1,0,0,0,9,1,5,0,1,3,0,0,38.0,4.0,14.0,2.931545986,101.6823876,2.0,33.0,0,6.0,59.0,2,2,13
168,24/10/2015,13:30:48,3,0,1,32.0,0,1,0,8,0,2,1,6,0,1,1,1,1,48.0,1.0,13.0,2.971431589,101.7405171,1.0,33.0,0,6.0,59.0,3,2,13
169,24/10/2015,13:37:15,3,0,2,52.0,0,1,0,9,0,9,1,0,0,1,2,2,0,58.0,1.0,12.0,2.912918927,101.7331987,3.0,33.0,0,6.0,59.0,0,2,13
170,24/10/2015,13:37:15,3,0,2,50.0,0,1,0,9,0,4,0,13,0,1,1,1,0,11.0,3.0,13.0,2.908755511,101.6887063,2.0,33.0,0,6.0,59.0,2,2,13
171,24/10/2015,14:07:01,3,1,1,31.0,0,1,0,8,0,3,1,13,0,1,1,3,0,56.0,1.0,17.0,2.914610198,101.6718867,1.0,33.0,0,6.0,59.0,3,2,14
172,24/10/2015,14:28:38,2,0,1,54.0,0,1,1,9,0,10,1,0,0,1,2,3,0,11.0,5.0,17.0,2.955138899,101.6788419,3.0,33.0,0,6.0,59.0,3,2,14
173,24/10/2015,14:39:02,1,1,2,47.0,0,1,0,1,0,2,1,0,0,1,3,0,0,22.0,0.0,14.0,2.959588224,101.7137654,2.0,33.0,0,6.0,59.0,1,2,14
174,24/10/2015,14:51:31,0,0,1,39.0,0,1,0,0,0,9,1,0,1,1,0,2,1,37.0,3.0,18.0,2.969093026,101.6918532,1.0,33.0,0,6.0,59.0,1,2,14
175,24/10/2015,14:55:41,2,0,2,50.0,0,1,0,0,0,10,1,0,0,1,1,1,0,19.0,3.0,17.0,2.959252251,101.666786,3.0,33.0,0,6.0,59.0,1,2,14
176,24/10/2015,15:01:59,2,1,1,34.0,0,1,0,9,1,6,0,0,0,0,1,0,1,56.0,3.0,10.0,2.927328854,101.6759946,1.0,33.0,0,4.0,59.0,2,2,15
177,24/10/2015,15:20:20,3,0,2,47.0,0,1,0,9,0,2,1,6,0,0,3,1,0,42.0,0.0,7.0,2.931887212,101.6407213,3.0,33.0,0,4.0,59.0,1,2,15
178,24/10/2015,15:30:07,3,0,0,40.0,0,1,0,1,0,0,1,5,0,1,2,3,0,20.0,3.0,13.0,2.939454169,101.639956,2.0,33.0,0,4.0,59.0,3,2,15
179,24/10/2015,15:30:07,0,0,2,51.0,0,1,0,8,0,10,1,0,0,1,0,1,0,14.0,2.0,7.0,2.965380492,101.6358077,1.0,33.0,0,4.0,59.0,2,2,15
180,24/10/2015,15:30:07,0,1,1,37.0,0,1,0,9,0,0,1,0,0,1,1,0,1,16.0,1.0,20.0,2.934599617,101.6622515,1.0,33.0,0,4.0,59.0,3,2,15
181,24/10/2015,17:07:48,3,0,1,40.0,0,1,0,8,1,9,0,5,0,1,2,3,0,37.0,2.0,10.0,2.913977854,101.7214809,1.0,26.0,2,19.0,89.0,0,2,17
182,24/10/2015,17:07:48,3,0,2,54.0,1,4,0,8,0,10,1,0,0,1,2,0,0,38.0,0.0,14.0,2.953151892,101.6457876,3.0,26.0,2,19.0,89.0,1,2,17
183,24/10/2015,17:32:53,2,0,1,53.0,0,1,0,9,0,5,1,5,1,1,3,3,0,58.0,5.0,15.0,2.947404674,101.7225155,3.0,26.0,2,19.0,89.0,1,2,17
184,24/10/2015,18:56:36,2,0,1,49.0,0,1,0,1,0,10,1,5,0,1,0,0,0,18.0,3.0,10.0,2.957236712,101.6394192,2.0,26.0,0,4.0,89.0,2,2,18
185,24/10/2015,19:02:34,2,0,2,39.0,0,1,0,0,0,10,0,0,0,0,2,3,1,24.0,3.0,20.0,2.95109411,101.7134341,2.0,27.0,0,2.0,89.0,1,2,19
186,24/10/2015,19:39:23,3,1,2,41.0,0,1,0,1,0,9,1,0,0,1,0,0,1,53.0,2.0,7.0,2.963450278,101.6887548,3.0,27.0,0,2.0,89.0,1,2,19
187,24/10/2015,19:39:23,0,0,1,40.0,0,1,0,0,0,0,1,13,0,1,1,3,0,34.0,4.0,8.0,2.935396969,101.742992,1.0,27.0,0,2.0,89.0,2,2,19
188,24/10/2015,20:03:39,3,1,2,41.0,0,1,0,1,0,0,1,5,0,0,1,2,0,16.0,2.0,15.0,2.958858058,101.6947694,1.0,27.0,0,2.0,94.0,0,2,20
189,24/10/2015,20:07:19,0,0,2,51.0,0,1,0,1,0,10,1,13,0,1,1,1,0,35.0,3.0,20.0,2.92627066,101.7287669,3.0,27.0,0,2.0,94.0,1,2,20
190,24/10/2015,20:59:01,3,0,0,29.0,0,1,0,6,0,5,1,2,0,1,0,1,1,45.0,1.0,9.0,2.935001243,101.6394673,3.0,27.0,0,2.0,94.0,3,2,20
191,24/10/2015,20:59:01,3,0,0,45.0,0,1,0,0,0,2,1,0,0,1,2,0,0,42.0,2.0,8.0,2.934964024,101.7319388,3.0,27.0,0,2.0,94.0,1,2,20
192,24/10/2015,20:59:01,3,0,0,54.0,0,1,0,9,0,2,1,6,0,1,0,0,0,50.0,5.0,14.0,2.934500834,101.6301718,2.0,27.0,0,2.0,94.0,2,2,20
193,24/10/2015,21:06:04,2,1,1,45.0,0,1,0,9,0,9,1,7,0,1,3,2,0,55.0,1.0,14.0,2.945916206,101.7466365,3.0,27.0,0,2.0,89.0,3,2,21
194,24/10/2015,21:12:32,3,0,0,39.0,0,1,0,4,0,10,0,8,0,1,3,2,0,29.0,3.0,14.0,2.960308476,101.7017119,3.0,27.0,0,2.0,89.0,1,2,21
195,24/10/2015,21:12:32,3,0,2,53.0,0,1,0,0,0,5,1,6,0,1,2,1,1,19.0,3.0,15.0,2.967103729,101.7250105,1.0,27.0,0,2.0,89.0,3,2,21
196,24/10/2015,21:45:54,3,0,2,37.0,0,1,0,1,0,9,0,8,0,1,1,1,0,53.0,3.0,21.0,2.938023108,101.6986246,2.0,27.0,0,2.0,89.0,3,2,21
197,24/10/2015,21:45:54,3,1,0,50.0,0,1,0,1,0,0,1,0,0,1,0,0,1,53.0,5.0,21.0,2.954296233,101.7289079,2.0,27.0,0,2.0,89.0,1,2,21
198,24/10/2015,23:32:46,0,0,2,34.0,0,1,0,6,1,10,1,2,0,1,3,1,0,24.0,5.0,17.0,2.907214587,101.7204091,1.0,27.0,0,0.0,89.0,0,2,23
199,24/10/2015,23:40:46,2,1,2,46.0,0,1,0,1,0,2,1,6,1,1,1,3,0,52.0,3.0,14.0,2.934446367,101.7068809,3.0,27.0,0,0.0,89.0,3,2,23
200,24/10/2015,23:47:35,3,1,2,33.0,0,1,0,0,0,10,1,5,1,1,0,1,0,59.0,0.0,21.0,2.956628239,101.6924876,2.0,27.0,0,0.0,89.0,3,2,23
201,25/10/2015,0:08:09,3,1,0,42.0,0,1,0,0,0,9,1,0,0,0,1,0,0,39.0,3.0,7.0,2.914232837,101.6770645,1.0,27.0,0,2.0,89.0,3,3,0
202,25/10/2015,0:11:08,3,1,0,50.0,0,1,0,4,0,5,1,12,1,1,3,3,1,15.0,4.0,20.0,2.908522335,101.7102631,3.0,27.0,0,2.0,89.0,0,3,0
203,25/10/2015,1:29:47,0,0,0,54.0,0,1,0,2,0,10,1,0,0,1,0,0,0,29.0,5.0,8.0,2.969853108,101.7228356,1.0,27.0,0,0.0,89.0,3,3,1
204,25/10/2015,8:15:00,0,1,2,38.0,0,1,0,8,0,10,1,5,0,1,1,3,0,24.0,3.0,14.0,2.930409306,101.6978024,2.0,25.0,0,0.0,94.0,2,3,8
205,25/10/2015,8:15:00,0,0,2,30.0,0,1,0,1,0,10,1,10,1,1,0,3,1,36.0,1.0,15.0,2.924422945,101.6926708,2.0,25.0,0,0.0,94.0,2,3,8
206,25/10/2015,8:17:23,3,1,0,54.0,0,1,0,8,0,10,1,5,0,1,1,1,1,16.0,1.0,21.0,2.924179969,101.7160804,2.0,25.0,0,0.0,94.0,1,3,8
207,26/10/2015,8:40:01,3,0,1,47.0,0,1,0,7,0,2,0,0,0,1,3,3,1,13.0,4.0,16.0,2.921285236,101.7428619,3.0,25.0,0,0.0,94.0,0,1,8
208,26/10/2015,8:40:01,3,1,2,29.0,0,1,1,8,0,6,1,13,0,1,3,2,1,52.0,0.0,14.0,2.949445908,101.6366304,1.0,25.0,0,0.0,94.0,2,1,8
209,26/10/2015,8:40:01,3,0,0,46.0,0,1,0,9,0,8,0,10,0,1,2,1,0,43.0,3.0,7.0,2.903899253,101.7467809,3.0,25.0,0,0.0,94.0,1,1,8
210,26/10/2015,8:40:01,3,1,1,41.0,1,0,0,3,0,0,1,8,0,1,0,2,0,13.0,2.0,10.0,2.918568826,101.6655585,3.0,25.0,0,0.0,94.0,3,1,8
211,26/10/2015,9:15:05,2,1,1,41.0,0,1,0,9,0,0,1,2,0,1,3,0,0,26.0,1.0,10.0,2.917723073,101.7385997,1.0,26.0,0,2.0,94.0,0,1,9
212,29/10/2015,21:19:48,0,0,1,42.0,0,1,1,0,0,8,1,11,0,1,3,1,0,35.0,3.0,11.0,2.948750936,101.6883207,2.0,27.0,0,6.0,89.0,3,4,21
213,29/10/2015,21:28:23,0,0,0,32.0,0,1,0,0,0,9,1,6,1,1,2,3,0,44.0,2.0,14.0,2.94215071,101.6661886,3.0,27.0,0,6.0,89.0,3,4,21
214,29/10/2015,21:28:23,3,1,0,35.0,0,1,1,2,0,5,0,5,1,1,0,1,0,56.0,5.0,14.0,2.946104338,101.6782598,3.0,27.0,0,6.0,89.0,3,4,21
215,29/10/2015,21:30:29,1,0,0,45.0,0,1,0,7,0,9,1,0,0,1,3,3,0,37.0,2.0,18.0,2.91708056,101.7063833,3.0,27.0,0,6.0,89.0,0,4,21
216,29/10/2015,21:49:52,2,1,1,53.0,1,4,0,0,0,7,1,8,0,1,3,2,0,54.0,3.0,11.0,2.929293961,101.7216268,1.0,27.0,0,6.0,89.0,1,4,21
217,29/10/2015,21:59:25,3,0,0,47.0,0,1,0,4,0,0,0,13,0,1,1,3,0,16.0,3.0,8.0,2.932200514,101.6887817,2.0,27.0,0,6.0,89.0,2,4,21
218,29/10/2015,21:59:25,3,1,0,34.0,0,1,0,9,0,3,1,8,1,1,3,1,0,49.0,0.0,20.0,2.958225344,101.6816153,1.0,27.0,0,6.0,89.0,3,4,21
219,29/10/2015,21:59:25,3,0,1,44.0,0,1,0,9,0,0,0,0,0,1,3,0,0,25.0,4.0,12.0,2.970728476,101.7225717,3.0,27.0,0,6.0,89.0,3,4,21
220,29/10/2015,22:38:51,2,1,0,38.0,0,1,0,8,0,2,1,13,0,1,3,3,0,51.0,1.0,18.0,2.960950706,101.7416634,1.0,26.0,0,2.0,89.0,4,4,22
221,30/10/2015,18:53:06,3,1,2,49.0,0,1,0,3,1,10,0,0,0,1,2,1,0,16.0,0.0,8.0,2.930343851,101.6973027,1.0,28.0,0,9.0,79.0,2,0,18
222,01/11/2015,6:44:39,3,0,1,47.0,0,1,0,9,0,0,1,2,0,1,1,3,0,23.0,1.0,16.0,2.951659203,101.7083832,3.0,24.0,0,2.0,94.0,1,3,6
223,01/11/2015,7:15:46,3,0,2,53.0,0,1,0,1,0,10,0,7,0,1,3,3,1,15.0,0.0,11.0,2.969799293,101.6626852,3.0,24.0,0,0.0,94.0,6,3,7
224,01/11/2015,7:49:27,2,1,2,52.0,0,1,0,10,0,9,1,11,1,1,1,1,0,32.0,5.0,16.0,2.923524901,101.7374016,2.0,24.0,0,0.0,94.0,1,3,7
225,01/11/2015,8:07:53,3,1,0,29.0,1,4,0,0,0,6,1,5,0,1,3,2,0,30.0,2.0,11.0,2.959053443,101.6525998,2.0,25.0,0,4.0,89.0,1,3,8
226,02/11/2015,13:32:51,1,1,2,44.0,0,1,0,9,0,6,0,0,0,1,0,2,0,11.0,4.0,8.0,2.943017762,101.7169631,1.0,33.0,0,9.0,59.0,1,1,13
227,02/11/2015,13:54:53,2,1,1,50.0,0,1,1,0,0,0,1,0,0,1,3,3,0,26.0,3.0,12.0,2.927838796,101.6800139,2.0,33.0,0,9.0,59.0,2,1,13
228,02/11/2015,14:29:06,3,0,0,34.0,0,1,0,8,0,10,1,0,0,1,0,0,0,22.0,5.0,16.0,2.943391953,101.6838972,1.0,33.0,0,7.0,59.0,3,1,14
229,02/11/2015,14:40:43,3,0,1,53.0,0,1,0,9,1,0,0,0,0,1,3,0,0,22.0,0.0,15.0,2.955817524,101.6291738,3.0,33.0,0,7.0,59.0,2,1,14
230,02/11/2015,14:50:13,3,1,0,53.0,0,1,1,9,0,10,1,0,0,1,3,1,0,60.0,4.0,14.0,2.933546101,101.6685273,1.0,33.0,0,7.0,59.0,3,1,14
231,02/11/2015,14:50:13,3,1,1,53.0,0,1,0,5,0,0,1,8,0,1,0,0,0,32.0,4.0,9.0,2.945753843,101.7205461,3.0,33.0,0,7.0,59.0,1,1,14
232,02/11/2015,15:15:59,2,0,2,36.0,0,1,0,8,0,2,0,0,0,1,1,1,0,17.0,4.0,19.0,2.908471426,101.6472248,2.0,29.0,2,24.0,79.0,1,1,15
233,02/11/2015,15:20:26,3,1,2,43.0,0,1,0,1,0,0,1,8,0,1,0,0,0,21.0,0.0,13.0,2.949665041,101.7160896,3.0,29.0,2,24.0,79.0,1,1,15
234,02/11/2015,17:19:17,3,0,0,44.0,0,1,0,9,2,10,1,13,0,1,3,2,1,30.0,5.0,10.0,2.944287621,101.7450908,3.0,27.0,0,6.0,84.0,3,1,17
235,02/11/2015,17:23:07,3,0,0,50.0,0,1,0,8,2,9,0,12,0,1,2,2,1,19.0,0.0,15.0,2.938080613,101.6446418,3.0,27.0,0,6.0,84.0,1,1,17
236,02/11/2015,17:23:07,3,0,0,55.0,0,1,0,8,2,8,0,11,0,1,0,0,0,28.0,3.0,18.0,2.951148551,101.6999127,3.0,27.0,0,6.0,84.0,3,1,17
237,02/11/2015,17:43:38,3,0,1,29.0,0,1,0,6,2,8,0,11,0,1,2,3,1,41.0,3.0,16.0,2.944442879,101.6932413,2.0,27.0,0,6.0,84.0,2,1,17
238,02/11/2015,17:47:23,2,0,2,28.0,0,1,0,0,0,0,1,0,0,0,1,1,0,19.0,0.0,11.0,2.968831167,101.6437951,3.0,27.0,0,6.0,84.0,1,1,17
239,02/11/2015,18:06:43,3,1,0,35.0,0,1,0,1,0,0,1,0,0,1,2,2,0,22.0,1.0,8.0,2.908265235,101.646757,2.0,28.0,0,2.0,79.0,1,1,18
240,02/11/2015,18:18:21,3,1,1,46.0,0,1,0,2,0,4,1,5,0,1,3,0,0,43.0,1.0,13.0,2.920281423,101.6988294,3.0,28.0,0,2.0,79.0,2,1,18
241,02/11/2015,18:39:35,2,1,1,50.0,0,1,0,8,0,6,1,0,0,1,2,0,0,26.0,4.0,16.0,2.94598195,101.6560701,1.0,28.0,0,2.0,79.0,1,1,18
242,02/11/2015,18:39:35,3,0,2,33.0,0,1,1,6,2,8,0,11,0,1,0,3,0,32.0,5.0,9.0,2.937364649,101.6856716,1.0,28.0,0,2.0,79.0,2,1,18
243,02/11/2015,19:00:24,3,0,1,34.0,0,1,0,0,0,2,0,0,0,1,3,0,0,53.0,0.0,9.0,2.934838576,101.7238196,1.0,28.0,2,4.0,84.0,1,1,19
244,02/11/2015,19:02:13,3,1,0,40.0,0,1,0,1,0,0,1,0,0,1,2,2,0,48.0,3.0,11.0,2.936138329,101.7184584,1.0,28.0,2,4.0,84.0,1,1,19
245,02/11/2015,19:00:14,3,0,0,33.0,0,1,0,9,0,5,0,8,0,1,0,0,0,44.0,2.0,11.0,2.914790045,101.6915935,3.0,28.0,2,4.0,84.0,2,1,19
246,02/11/2015,19:14:08,2,0,1,52.0,0,1,0,8,0,6,1,0,1,1,2,1,0,11.0,2.0,9.0,2.960788038,101.6495573,1.0,28.0,2,4.0,84.0,1,1,19
247,02/11/2015,19:14:08,0,1,0,54.0,0,1,0,1,0,0,1,13,1,1,0,0,0,50.0,5.0,9.0,2.935664733,101.7007438,2.0,28.0,2,4.0,84.0,3,1,19
248,02/11/2015,19:35:06,3,0,1,38.0,0,1,0,1,0,10,1,12,1,1,0,3,0,33.0,0.0,18.0,2.916069594,101.7182686,3.0,28.0,2,4.0,84.0,0,1,19
249,02/11/2015,19:36:41,1,1,2,43.0,0,1,1,2,0,5,1,6,1,1,2,3,0,39.0,2.0,10.0,2.908670847,101.7407729,2.0,28.0,2,4.0,84.0,0,1,19
250,02/11/2015,19:49:45,1,1,2,45.0,0,1,0,3,0,4,1,0,0,1,0,1,0,51.0,0.0,14.0,2.935895507,101.6683542,3.0,28.0,2,4.0,84.0,3,1,19
251,02/11/2015,20:11:16,3,1,1,52.0,0,1,0,1,2,3,0,6,0,1,3,2,1,27.0,0.0,21.0,2.91131555,101.679802,2.0,27.0,2,6.0,89.0,2,1,20
252,02/11/2015,20:11:16,3,0,0,37.0,0,1,0,4,0,4,1,0,0,1,0,2,0,49.0,4.0,21.0,2.949295895,101.6396812,3.0,27.0,2,6.0,89.0,2,1,20
253,02/11/2015,20:43:51,3,1,0,41.0,0,1,0,9,0,0,1,7,0,1,2,3,0,39.0,4.0,10.0,2.924567622,101.7276728,3.0,27.0,2,6.0,89.0,1,1,20
254,02/11/2015,21:21:52,3,1,0,45.0,0,1,0,0,0,10,1,2,0,1,2,3,0,56.0,5.0,8.0,2.948343024,101.6529578,3.0,26.0,0,7.0,84.0,1,1,21
255,02/11/2015,21:31:46,3,0,2,53.0,0,1,0,3,1,10,0,0,0,1,2,3,0,35.0,4.0,16.0,2.914400354,101.7357973,3.0,26.0,0,7.0,84.0,0,1,21
256,02/11/2015,21:36:02,3,1,2,39.0,0,1,0,9,0,10,1,0,0,0,1,1,1,43.0,5.0,14.0,2.923221244,101.649769,3.0,26.0,0,7.0,84.0,1,1,21
257,02/11/2015,22:08:41,2,1,1,32.0,0,1,0,9,0,3,1,8,0,1,3,3,0,18.0,1.0,14.0,2.973088648,101.6651585,3.0,25.0,0,4.0,89.0,8,1,22
258,02/11/2015,22:10:28,3,0,2,53.0,0,1,0,6,0,8,0,11,0,1,0,1,1,43.0,0.0,7.0,2.911870442,101.6832623,1.0,25.0,0,4.0,89.0,2,1,22
259,02/11/2015,23:09:00,2,0,2,33.0,0,1,0,9,0,0,1,0,0,1,2,2,0,54.0,5.0,7.0,2.933525997,101.7384456,2.0,25.0,0,4.0,89.0,1,1,23
260,02/11/2015,23:12:22,2,0,0,46.0,0,1,0,9,1,8,0,0,0,1,3,0,0,39.0,5.0,17.0,2.912532462,101.6392835,1.0,25.0,0,4.0,89.0,1,1,23
261,02/11/2015,23:14:25,2,0,0,30.0,0,1,0,9,2,4,1,0,0,0,0,1,0,14.0,2.0,21.0,2.909648859,101.7357739,3.0,25.0,0,4.0,89.0,0,1,23
262,03/11/2015,0:26:16,0,1,1,55.0,0,1,0,9,0,2,1,13,1,1,2,3,0,29.0,5.0,12.0,2.934576867,101.6463404,2.0,25.0,0,2.0,89.0,1,5,0
263,03/11/2015,0:34:09,2,0,2,30.0,0,1,0,9,0,0,1,0,0,1,2,1,0,31.0,4.0,8.0,2.944681298,101.6922647,2.0,25.0,0,2.0,89.0,2,5,0
264,03/11/2015,0:54:05,3,1,0,34.0,0,1,0,9,0,11,1,0,0,1,2,0,0,27.0,1.0,13.0,2.917023107,101.700027,3.0,25.0,0,2.0,89.0,2,5,0
265,03/11/2015,1:14:32,2,0,0,39.0,0,1,0,1,1,0,0,0,0,1,0,3,0,31.0,1.0,9.0,2.92694313,101.6567547,2.0,25.0,0,9.0,89.0,3,5,1
266,03/11/2015,8:09:27,0,0,0,41.0,0,1,0,2,0,6,1,0,0,1,1,3,0,34.0,1.0,14.0,2.938845758,101.6630768,2.0,25.0,0,0.0,89.0,4,5,8
267,03/11/2015,8:51:31,0,1,0,53.0,0,1,0,1,0,5,1,5,1,1,1,0,1,32.0,1.0,16.0,2.918683142,101.7328589,2.0,25.0,0,0.0,89.0,0,5,8
268,03/11/2015,9:20:56,2,1,1,35.0,0,1,0,8,0,3,1,2,1,1,0,0,0,11.0,1.0,13.0,2.914040327,101.6617645,1.0,26.0,0,0.0,89.0,3,5,9
269,03/11/2015,10:39:34,3,0,2,34.0,0,1,0,1,1,6,0,2,0,1,1,0,0,54.0,3.0,15.0,2.930154141,101.6609396,3.0,27.0,3,4.0,84.0,3,5,10
270,03/11/2015,14:27:01,0,1,1,55.0,0,1,0,0,0,3,1,0,1,1,0,0,0,24.0,5.0,16.0,2.917883712,101.719975,2.0,32.0,0,9.0,67.0,1,5,14
271,03/11/2015,15:22:19,2,0,1,47.0,0,1,0,9,0,9,1,8,1,1,0,3,0,49.0,3.0,11.0,2.926158683,101.6418201,1.0,31.0,0,17.0,70.0,1,5,15
272,03/11/2015,17:15:38,0,1,2,45.0,0,1,0,8,0,9,1,5,1,1,1,1,0,45.0,0.0,18.0,2.940978723,101.6433598,3.0,27.0,3,26.0,94.0,3,5,17
273,03/11/2015,17:51:32,3,0,0,31.0,0,1,0,1,0,2,0,2,0,1,1,1,0,51.0,1.0,18.0,2.928152378,101.7331086,2.0,27.0,3,26.0,94.0,1,5,17
274,03/11/2015,18:47:12,0,0,2,41.0,0,1,0,5,0,5,0,0,0,1,0,1,0,18.0,3.0,16.0,2.928966658,101.703524,2.0,27.0,0,0.0,94.0,3,5,18
275,03/11/2015,19:16:59,1,1,2,42.0,0,1,0,9,0,10,1,10,1,1,3,2,0,16.0,2.0,15.0,2.939141274,101.6448118,2.0,27.0,0,2.0,94.0,1,5,19
